pipeline,source,value
tadgan,fit_time,0.0
tadgan,predict_time,0.0
tadgan,memory,0.0
tadgan,fit_time,17605.987273
tadgan,predict_time,746.6321549999999
tadgan,memory,28489584.64
tadgan,fit_time,0.0
tadgan,predict_time,0.0
tadgan,memory,0.0
tadgan,fit_time,14849.754192
tadgan,predict_time,650.099336
tadgan,memory,30356402.176
tadgan,fit_time,11926.945731
tadgan,predict_time,552.512065
tadgan,memory,30900064.256
tadgan,fit_time,15224.782034999998
tadgan,predict_time,960.787597
tadgan,memory,28870180.864
tadgan,fit_time,12973.686994000002
tadgan,predict_time,378.32052500000003
tadgan,memory,35028004.864
tadgan,fit_time,16395.706272
tadgan,predict_time,727.060314
tadgan,memory,28895907.84
tadgan,fit_time,13180.182585999999
tadgan,predict_time,391.214713
tadgan,memory,35730903.04
tadgan,fit_time,11018.258055
tadgan,predict_time,403.792249
tadgan,memory,28743667.712
tadgan,fit_time,18299.387210999997
tadgan,predict_time,836.305973
tadgan,memory,28307435.52
tadgan,fit_time,29168.599468
tadgan,predict_time,3761.019253
tadgan,memory,70700105.728
tadgan,fit_time,7616.6212080000005
tadgan,predict_time,589.35478
tadgan,memory,21602582.528
tadgan,fit_time,11300.689412
tadgan,predict_time,418.81228300000004
tadgan,memory,29156114.432
tadgan,fit_time,15589.563639
tadgan,predict_time,683.494443
tadgan,memory,27544010.752
tadgan,fit_time,7707.506733
tadgan,predict_time,684.130025
tadgan,memory,19118448.64
tadgan,fit_time,9403.108527999999
tadgan,predict_time,361.535603
tadgan,memory,44235735.04
tadgan,fit_time,17357.780351
tadgan,predict_time,829.9378939999999
tadgan,memory,27131047.936
tadgan,fit_time,19650.073217
tadgan,predict_time,2668.162188
tadgan,memory,55951138.816
tadgan,fit_time,15231.414604999998
tadgan,predict_time,618.182538
tadgan,memory,28995072.0
tadgan,fit_time,14829.993618
tadgan,predict_time,692.6404580000001
tadgan,memory,29639045.12
tadgan,fit_time,12884.460222
tadgan,predict_time,386.266413
tadgan,memory,35048869.888
tadgan,fit_time,14062.626443
tadgan,predict_time,631.195148
tadgan,memory,27676999.68
tadgan,fit_time,16682.700526999997
tadgan,predict_time,744.312871
tadgan,memory,29168066.56
tadgan,fit_time,15162.822016
tadgan,predict_time,583.892596
tadgan,memory,29004627.968
tadgan,fit_time,10967.992697
tadgan,predict_time,562.805924
tadgan,memory,28132237.312
tadgan,fit_time,15951.005855
tadgan,predict_time,859.190017
tadgan,memory,28080160.768
tadgan,fit_time,3008.582142
tadgan,predict_time,2150.792078
tadgan,memory,15532351.488
tadgan,fit_time,8768.378395000002
tadgan,predict_time,181.01583300000001
tadgan,memory,34116845.568
tadgan,fit_time,10574.834248
tadgan,predict_time,604.420851
tadgan,memory,27559477.248
tadgan,fit_time,14792.484070999999
tadgan,predict_time,686.805596
tadgan,memory,30371725.312
tadgan,fit_time,15387.706119
tadgan,predict_time,722.4235530000001
tadgan,memory,30007803.904
tadgan,fit_time,9118.154609000001
tadgan,predict_time,347.285695
tadgan,memory,44031311.872
tadgan,fit_time,9598.637762999999
tadgan,predict_time,235.03965999999997
tadgan,memory,32157011.968
tadgan,fit_time,7517.841003999999
tadgan,predict_time,1331.926992
tadgan,memory,28278317.056
tadgan,fit_time,7717.035518
tadgan,predict_time,686.820522
tadgan,memory,21558743.04
tadgan,fit_time,10687.698790000002
tadgan,predict_time,611.9151139999999
tadgan,memory,27674238.976
tadgan,fit_time,10491.685365
tadgan,predict_time,752.2970899999999
tadgan,memory,25373642.752
tadgan,fit_time,12420.280695000001
tadgan,predict_time,395.659574
tadgan,memory,33372749.824
tadgan,fit_time,11040.342904000001
tadgan,predict_time,410.127389
tadgan,memory,28836458.496
tadgan,fit_time,11943.562313
tadgan,predict_time,574.658267
tadgan,memory,29920382.976
tadgan,fit_time,11825.835954999999
tadgan,predict_time,523.4228330000001
tadgan,memory,30921953.28
tadgan,fit_time,11103.496708000002
tadgan,predict_time,556.187089
tadgan,memory,28876464.128
tadgan,fit_time,8129.825348
tadgan,predict_time,207.511672
tadgan,memory,20423405.568
tadgan,fit_time,30065.444169
tadgan,predict_time,2221.074513
tadgan,memory,78838910.976
tadgan,fit_time,17360.636896
tadgan,predict_time,633.9693709999999
tadgan,memory,28021866.496
tadgan,fit_time,17561.341427
tadgan,predict_time,672.742845
tadgan,memory,29006864.384
tadgan,fit_time,9107.732143999998
tadgan,predict_time,285.941928
tadgan,memory,43870834.688
tadgan,fit_time,12730.953673
tadgan,predict_time,603.504139
tadgan,memory,26753216.512
tadgan,fit_time,8566.080986
tadgan,predict_time,160.248208
tadgan,memory,32386150.4
tadgan,fit_time,12018.631324
tadgan,predict_time,478.153105
tadgan,memory,30671552.512
tadgan,fit_time,8736.471760999999
tadgan,predict_time,191.588892
tadgan,memory,34208477.184
tadgan,fit_time,15540.573031
tadgan,predict_time,622.372531
tadgan,memory,28265984.0
tadgan,fit_time,14374.086267
tadgan,predict_time,647.4967300000001
tadgan,memory,28093550.592
tadgan,fit_time,5297.662784
tadgan,predict_time,239.008394
tadgan,memory,7276818.432
tadgan,fit_time,7792.755315
tadgan,predict_time,591.2183180000001
tadgan,memory,19156803.584
tadgan,fit_time,4673.877880999999
tadgan,predict_time,100.84021299999999
tadgan,memory,10499313.664
tadgan,fit_time,12718.349287000001
tadgan,predict_time,297.060453
tadgan,memory,33967718.4
tadgan,fit_time,11255.236999
tadgan,predict_time,370.79767000000004
tadgan,memory,29735260.16
tadgan,fit_time,15160.961879
tadgan,predict_time,796.436555
tadgan,memory,30271324.16
tadgan,fit_time,10851.101427
tadgan,predict_time,497.04118099999994
tadgan,memory,25352204.288
tadgan,fit_time,11638.024316
tadgan,predict_time,504.830761
tadgan,memory,37018091.52
tadgan,fit_time,20478.075686
tadgan,predict_time,1935.561853
tadgan,memory,62911569.92
tadgan,fit_time,8929.718202
tadgan,predict_time,253.985007
tadgan,memory,36623822.848
tadgan,fit_time,21962.788033
tadgan,predict_time,3848.20406
tadgan,memory,55941607.424
tadgan,fit_time,12093.011014000002
tadgan,predict_time,746.0819889999999
tadgan,memory,44515364.864
tadgan,fit_time,23259.014739
tadgan,predict_time,3602.4628289999996
tadgan,memory,52274548.736
tadgan,fit_time,8466.129815
tadgan,predict_time,534.775431
tadgan,memory,21312823.296
tadgan,fit_time,21514.70657
tadgan,predict_time,2558.127701
tadgan,memory,59466629.12
tadgan,fit_time,29070.766551
tadgan,predict_time,4852.706428
tadgan,memory,54432526.336
tadgan,fit_time,9257.687518
tadgan,predict_time,570.5327820000001
tadgan,memory,17458167.808
tadgan,fit_time,10424.856142
tadgan,predict_time,522.226098
tadgan,memory,26523201.536
tadgan,fit_time,13267.638129
tadgan,predict_time,522.593928
tadgan,memory,35856650.24
tadgan,fit_time,17581.774655
tadgan,predict_time,921.627633
tadgan,memory,27982475.264
tadgan,fit_time,16681.109078
tadgan,predict_time,863.5850889999999
tadgan,memory,29240143.872
tadgan,fit_time,13695.229309
tadgan,predict_time,250.29056099999997
tadgan,memory,34600488.96
tadgan,fit_time,12602.325991
tadgan,predict_time,465.164272
tadgan,memory,26617929.728
tadgan,fit_time,12063.480607
tadgan,predict_time,381.042871
tadgan,memory,32389947.392
tadgan,fit_time,14583.363974
tadgan,predict_time,512.715091
tadgan,memory,28853772.288
tadgan,fit_time,14241.660461
tadgan,predict_time,559.887844
tadgan,memory,27918987.264
tadgan,fit_time,15351.077770999998
tadgan,predict_time,773.636161
tadgan,memory,29343289.344
tadgan,fit_time,10903.908853
tadgan,predict_time,590.8772630000001
tadgan,memory,26992197.632
tadgan,fit_time,9131.197134999999
tadgan,predict_time,358.090329
tadgan,memory,44034084.864
tadgan,fit_time,8155.129251
tadgan,predict_time,236.42430000000002
tadgan,memory,20524433.408
tadgan,fit_time,23728.665146
tadgan,predict_time,3666.20671
tadgan,memory,49583149.056
tadgan,fit_time,20191.452225999998
tadgan,predict_time,2515.3662390000004
tadgan,memory,57919004.672
tadgan,fit_time,9169.148460999999
tadgan,predict_time,345.70997500000004
tadgan,memory,44128088.064
tadgan,fit_time,17484.646434000002
tadgan,predict_time,703.646327
tadgan,memory,28764913.664
tadgan,fit_time,20979.375284
tadgan,predict_time,3004.1619039999996
tadgan,memory,61690597.376
tadgan,fit_time,6001.408313999999
tadgan,predict_time,95.462283
tadgan,memory,11398385.664
tadgan,fit_time,4983.011962
tadgan,predict_time,1293.0813120000003
tadgan,memory,18128236.544
tadgan,fit_time,16117.833847
tadgan,predict_time,999.192512
tadgan,memory,28706578.432
tadgan,fit_time,14695.162839999999
tadgan,predict_time,864.080109
tadgan,memory,29538959.36
tadgan,fit_time,15583.080892
tadgan,predict_time,595.570052
tadgan,memory,29048852.48
tadgan,fit_time,9351.630263
tadgan,predict_time,372.46174700000006
tadgan,memory,44164526.08
tadgan,fit_time,13666.444916
tadgan,predict_time,659.9653490000001
tadgan,memory,27281727.488
tadgan,fit_time,15315.237197999999
tadgan,predict_time,588.541002
tadgan,memory,29712613.376
tadgan,fit_time,11208.441337
tadgan,predict_time,343.91518
tadgan,memory,29170622.464
tadgan,fit_time,15409.776897999998
tadgan,predict_time,629.022799
tadgan,memory,28484050.944
tadgan,fit_time,12753.115065
tadgan,predict_time,591.037565
tadgan,memory,27658366.976
tadgan,fit_time,9249.46259
tadgan,predict_time,353.59744
tadgan,memory,44086603.776
tadgan,fit_time,4238.143021
tadgan,predict_time,343.13199
tadgan,memory,31410360.32
tadgan,fit_time,13884.986160999999
tadgan,predict_time,683.55291
tadgan,memory,27873161.216
tadgan,fit_time,17029.07573
tadgan,predict_time,745.387834
tadgan,memory,29107847.168
tadgan,fit_time,14004.80783
tadgan,predict_time,614.478647
tadgan,memory,27058438.144
tadgan,fit_time,13874.472158999999
tadgan,predict_time,671.028147
tadgan,memory,26846269.44
tadgan,fit_time,11265.814
tadgan,predict_time,407.34643300000005
tadgan,memory,29303234.56
tadgan,fit_time,13219.620644999999
tadgan,predict_time,887.8895960000001
tadgan,memory,26487640.064
tadgan,fit_time,10601.120314999998
tadgan,predict_time,578.458621
tadgan,memory,25099145.216
tadgan,fit_time,11151.573914
tadgan,predict_time,376.425061
tadgan,memory,28764438.528
tadgan,fit_time,12672.194679
tadgan,predict_time,342.07637200000005
tadgan,memory,34087428.096
tadgan,fit_time,16080.568994000001
tadgan,predict_time,790.7783539999999
tadgan,memory,27943862.272
tadgan,fit_time,9201.856935
tadgan,predict_time,411.044734
tadgan,memory,44102909.952
tadgan,fit_time,10817.647352
tadgan,predict_time,461.083007
tadgan,memory,27094450.176
tadgan,fit_time,14626.981504
tadgan,predict_time,711.401445
tadgan,memory,29139419.136
tadgan,fit_time,14342.971784
tadgan,predict_time,790.090913
tadgan,memory,27253997.568
tadgan,fit_time,14434.154738000001
tadgan,predict_time,491.471312
tadgan,memory,28228300.8
tadgan,fit_time,17530.25936
tadgan,predict_time,726.9069539999999
tadgan,memory,28153839.616
tadgan,fit_time,13162.036128
tadgan,predict_time,1373.769239
tadgan,memory,22983557.12
tadgan,fit_time,12097.706882999999
tadgan,predict_time,730.646189
tadgan,memory,44523810.816
tadgan,fit_time,19301.711806
tadgan,predict_time,2996.063516
tadgan,memory,55792529.408
tadgan,fit_time,17774.970688000005
tadgan,predict_time,611.594002
tadgan,memory,28959404.032
tadgan,fit_time,11526.607037999998
tadgan,predict_time,401.043041
tadgan,memory,30283866.112
tadgan,fit_time,16114.472532
tadgan,predict_time,901.7766660000001
tadgan,memory,28620382.208
tadgan,fit_time,0.0
tadgan,predict_time,0.0
tadgan,memory,0.0
tadgan,fit_time,13965.747416999999
tadgan,predict_time,752.5509820000001
tadgan,memory,27911004.16
tadgan,fit_time,16010.939985
tadgan,predict_time,795.471036
tadgan,memory,27921367.04
tadgan,fit_time,10832.300784
tadgan,predict_time,445.232392
tadgan,memory,27561914.368
tadgan,fit_time,17417.490838
tadgan,predict_time,812.0789130000001
tadgan,memory,28336336.896
tadgan,fit_time,9148.651291000002
tadgan,predict_time,385.82770100000005
tadgan,memory,20336517.12
tadgan,fit_time,716.34816
tadgan,predict_time,40.642176
tadgan,memory,10212610.048
tadgan,fit_time,12920.461095
tadgan,predict_time,578.106227
tadgan,memory,27781017.6
tadgan,fit_time,8960.280752
tadgan,predict_time,262.288819
tadgan,memory,37069713.408
tadgan,fit_time,14636.962355
tadgan,predict_time,853.0393389999999
tadgan,memory,30081744.896
tadgan,fit_time,15172.472704
tadgan,predict_time,602.888347
tadgan,memory,30789079.04
tadgan,fit_time,13970.485526000002
tadgan,predict_time,1969.913054
tadgan,memory,39293681.664
tadgan,fit_time,4122.951265
tadgan,predict_time,92.241863
tadgan,memory,5329055.744
tadgan,fit_time,15196.882689000002
tadgan,predict_time,866.9936819999999
tadgan,memory,30953185.28
tadgan,fit_time,8149.4423639999995
tadgan,predict_time,184.81287500000002
tadgan,memory,20740833.28
tadgan,fit_time,10376.738588
tadgan,predict_time,760.600336
tadgan,memory,26140016.64
tadgan,fit_time,10325.204268000001
tadgan,predict_time,816.779713
tadgan,memory,25854287.872
tadgan,fit_time,8004.168247
tadgan,predict_time,237.955562
tadgan,memory,19611971.584
tadgan,fit_time,8956.161481000001
tadgan,predict_time,185.34241799999998
tadgan,memory,19695542.272
tadgan,fit_time,20411.272395
tadgan,predict_time,2672.246999
tadgan,memory,60617814.016
tadgan,fit_time,12828.400598000002
tadgan,predict_time,511.54522
tadgan,memory,27546066.944
tadgan,fit_time,7478.940823
tadgan,predict_time,229.755459
tadgan,memory,17436794.88
tadgan,fit_time,12106.428697000001
tadgan,predict_time,535.771729
tadgan,memory,30040600.576
tadgan,fit_time,15121.783152
tadgan,predict_time,868.325761
tadgan,memory,30505070.592
tadgan,fit_time,10800.328928
tadgan,predict_time,468.04287300000004
tadgan,memory,25054126.08
tadgan,fit_time,13330.238075
tadgan,predict_time,1035.678171
tadgan,memory,27939508.224
tadgan,fit_time,9123.565734
tadgan,predict_time,349.039269
tadgan,memory,44035670.016
tadgan,fit_time,22463.260398000002
tadgan,predict_time,3662.048835
tadgan,memory,56239173.632
tadgan,fit_time,11206.218218
tadgan,predict_time,659.602027
tadgan,memory,30536728.576
tadgan,fit_time,19122.580584
tadgan,predict_time,2731.9045340000002
tadgan,memory,48593039.36
tadgan,fit_time,11188.158320000002
tadgan,predict_time,456.366643
tadgan,memory,28841029.632
tadgan,fit_time,13653.985132
tadgan,predict_time,629.2689250000001
tadgan,memory,26817732.608
tadgan,fit_time,17475.326889
tadgan,predict_time,591.3549549999999
tadgan,memory,28495593.472
tadgan,fit_time,27768.331245
tadgan,predict_time,4360.8846300000005
tadgan,memory,55480651.776
tadgan,fit_time,9185.533388
tadgan,predict_time,343.14778
tadgan,memory,44160528.384
tadgan,fit_time,24291.073674000003
tadgan,predict_time,3531.2268910000003
tadgan,memory,54151589.888
tadgan,fit_time,17688.009156
tadgan,predict_time,845.640224
tadgan,memory,27291254.784
tadgan,fit_time,19339.222437
tadgan,predict_time,3440.8164300000003
tadgan,memory,50993770.496
tadgan,fit_time,11058.592363
tadgan,predict_time,482.24613
tadgan,memory,29010751.488
tadgan,fit_time,20469.862133999995
tadgan,predict_time,2337.4684749999997
tadgan,memory,64482537.472
tadgan,fit_time,720.5740139999999
tadgan,predict_time,40.302305000000004
tadgan,memory,10215268.352
tadgan,fit_time,15602.641642
tadgan,predict_time,707.154496
tadgan,memory,27837181.952
tadgan,fit_time,14386.154184
tadgan,predict_time,639.81595
tadgan,memory,28084113.408
tadgan,fit_time,10247.516438999999
tadgan,predict_time,876.1122869999999
tadgan,memory,25228570.624
tadgan,fit_time,8643.035759999999
tadgan,predict_time,712.9947569999999
tadgan,memory,24398299.136
tadgan,fit_time,9440.477997
tadgan,predict_time,303.71480600000007
tadgan,memory,44135280.64
tadgan,fit_time,10927.85493
tadgan,predict_time,472.23738399999996
tadgan,memory,29436084.224
tadgan,fit_time,7971.3097609999995
tadgan,predict_time,246.441442
tadgan,memory,19511099.392
tadgan,fit_time,10995.559012
tadgan,predict_time,401.311603
tadgan,memory,29101158.4
tadgan,fit_time,13429.500963999999
tadgan,predict_time,615.023283
tadgan,memory,26227412.992
tadgan,fit_time,12196.449759000001
tadgan,predict_time,562.109488
tadgan,memory,44505972.736
tadgan,fit_time,12764.588401
tadgan,predict_time,396.32318399999997
tadgan,memory,34454937.6
tadgan,fit_time,14402.918364000001
tadgan,predict_time,659.2214280000001
tadgan,memory,28283502.592
tadgan,fit_time,8551.492467
tadgan,predict_time,152.59729599999997
tadgan,memory,30529052.672
tadgan,fit_time,12104.975147
tadgan,predict_time,574.491617
tadgan,memory,30897451.008
tadgan,fit_time,15414.788591
tadgan,predict_time,705.9450109999999
tadgan,memory,29675352.064
tadgan,fit_time,12014.286354
tadgan,predict_time,513.845591
tadgan,memory,30829551.616
tadgan,fit_time,15338.280180999998
tadgan,predict_time,722.1337050000001
tadgan,memory,29116035.072
tadgan,fit_time,11944.128187
tadgan,predict_time,305.427301
tadgan,memory,32001130.496
tadgan,fit_time,4752.033537
tadgan,predict_time,168.091284
tadgan,memory,6604779.52
tadgan,fit_time,12162.771105
tadgan,predict_time,528.158175
tadgan,memory,30418472.96
tadgan,fit_time,9649.909907000001
tadgan,predict_time,208.077766
tadgan,memory,32468942.848
tadgan,fit_time,13201.424503
tadgan,predict_time,736.90789
tadgan,memory,26161831.936
tadgan,fit_time,14680.669673
tadgan,predict_time,637.12868
tadgan,memory,31059087.36
tadgan,fit_time,16618.616099000003
tadgan,predict_time,875.341225
tadgan,memory,41302577.152
tadgan,fit_time,13528.015668999999
tadgan,predict_time,489.11035499999997
tadgan,memory,34091569.152
tadgan,fit_time,11958.076539
tadgan,predict_time,620.7017910000001
tadgan,memory,30504480.768
tadgan,fit_time,10882.539551
tadgan,predict_time,598.571952
tadgan,memory,25888448.512
tadgan,fit_time,13889.403803
tadgan,predict_time,763.3290030000001
tadgan,memory,27159674.88
tadgan,fit_time,16664.928098999997
tadgan,predict_time,881.293402
tadgan,memory,29314916.352
tadgan,fit_time,13288.389759
tadgan,predict_time,759.16392
tadgan,memory,26321850.368
tadgan,fit_time,10814.388375
tadgan,predict_time,586.0512219999999
tadgan,memory,25355522.048
tadgan,fit_time,17543.771709999997
tadgan,predict_time,844.001464
tadgan,memory,28490014.72
tadgan,fit_time,6741.834253999999
tadgan,predict_time,1145.0440509999999
tadgan,memory,25372958.72
tadgan,fit_time,12898.2014
tadgan,predict_time,575.9775189999999
tadgan,memory,27563339.776
tadgan,fit_time,11547.85198
tadgan,predict_time,1177.7164
tadgan,memory,19230990.336
tadgan,fit_time,1130.905491
tadgan,predict_time,15.277181999999998
tadgan,memory,10273730.56
tadgan,fit_time,11579.430819000001
tadgan,predict_time,732.385311
tadgan,memory,31517261.824
tadgan,fit_time,12745.221453000002
tadgan,predict_time,575.35368
tadgan,memory,26723512.32
tadgan,fit_time,15280.773803
tadgan,predict_time,625.96147
tadgan,memory,28574552.064
tadgan,fit_time,17182.02166
tadgan,predict_time,906.374356
tadgan,memory,26354765.824
tadgan,fit_time,7397.761715
tadgan,predict_time,181.998741
tadgan,memory,17261596.672
tadgan,fit_time,17637.952639000003
tadgan,predict_time,846.6569109999999
tadgan,memory,26136137.728
tadgan,fit_time,11859.109151999999
tadgan,predict_time,621.039726
tadgan,memory,31235194.88
tadgan,fit_time,14088.872818
tadgan,predict_time,657.805175
tadgan,memory,27246690.304
tadgan,fit_time,7855.442266
tadgan,predict_time,211.646913
tadgan,memory,18389553.152
tadgan,fit_time,8498.461812000001
tadgan,predict_time,179.713508
tadgan,memory,30566875.136
tadgan,fit_time,14533.976122
tadgan,predict_time,514.160203
tadgan,memory,29069967.36
tadgan,fit_time,9147.31545
tadgan,predict_time,815.69227
tadgan,memory,26016419.84
tadgan,fit_time,11501.396630000001
tadgan,predict_time,468.033335
tadgan,memory,30327721.984
tadgan,fit_time,14994.680148000001
tadgan,predict_time,804.9788860000001
tadgan,memory,29904764.928
tadgan,fit_time,16615.675288
tadgan,predict_time,467.63984700000003
tadgan,memory,50523963.392
tadgan,fit_time,9184.128600000002
tadgan,predict_time,362.18503
tadgan,memory,44160356.352
tadgan,fit_time,16712.239813
tadgan,predict_time,771.446301
tadgan,memory,28348248.064
tadgan,fit_time,8156.036786
tadgan,predict_time,649.978131
tadgan,memory,23061196.8
tadgan,fit_time,13784.973129000002
tadgan,predict_time,862.7861579999999
tadgan,memory,27307749.376
tadgan,fit_time,15694.18749
tadgan,predict_time,752.162916
tadgan,memory,29337137.152
tadgan,fit_time,8007.638001
tadgan,predict_time,791.400335
tadgan,memory,24171036.672
tadgan,fit_time,11149.742954999998
tadgan,predict_time,524.7933019999999
tadgan,memory,30069395.456
tadgan,fit_time,5597.140698
tadgan,predict_time,135.574044
tadgan,memory,9769508.864
tadgan,fit_time,16869.552601
tadgan,predict_time,852.2731799999999
tadgan,memory,28575428.608
tadgan,fit_time,15508.154488
tadgan,predict_time,624.131598
tadgan,memory,29872017.408
tadgan,fit_time,11972.893411999998
tadgan,predict_time,797.283287
tadgan,memory,44511256.576
tadgan,fit_time,15485.254308
tadgan,predict_time,782.5616789999999
tadgan,memory,29066747.904
tadgan,fit_time,682.5563659999999
tadgan,predict_time,37.855177000000005
tadgan,memory,10170200.064
tadgan,fit_time,13961.104549000001
tadgan,predict_time,349.380153
tadgan,memory,34896453.632
tadgan,fit_time,715.080417
tadgan,predict_time,46.458356
tadgan,memory,10245066.752
tadgan,fit_time,9139.818963999998
tadgan,predict_time,420.99559000000005
tadgan,memory,44072722.432
tadgan,fit_time,7423.006007999999
tadgan,predict_time,180.676535
tadgan,memory,17138204.672
tadgan,fit_time,14178.340929
tadgan,predict_time,694.431926
tadgan,memory,27005067.264
tadgan,fit_time,8661.222151
tadgan,predict_time,719.005106
tadgan,memory,18908643.328
tadgan,fit_time,9177.575957000001
tadgan,predict_time,353.20567500000004
tadgan,memory,44131409.92
tadgan,fit_time,7204.9703660000005
tadgan,predict_time,2097.310668
tadgan,memory,15033114.624
tadgan,fit_time,17707.390327999998
tadgan,predict_time,2384.368418
tadgan,memory,51653410.816
tadgan,fit_time,12056.484967
tadgan,predict_time,498.691418
tadgan,memory,30506205.184
tadgan,fit_time,11857.484322
tadgan,predict_time,585.9759990000001
tadgan,memory,37922639.872
tadgan,fit_time,11947.175781999998
tadgan,predict_time,591.084511
tadgan,memory,38186078.208
tadgan,fit_time,7475.0315630000005
tadgan,predict_time,829.142254
tadgan,memory,14218018.816
tadgan,fit_time,13598.165450999999
tadgan,predict_time,312.876545
tadgan,memory,34248601.6
tadgan,fit_time,11921.327881000001
tadgan,predict_time,646.891376
tadgan,memory,31175286.784
tadgan,fit_time,11263.507536000001
tadgan,predict_time,422.01179399999995
tadgan,memory,29351432.192
tadgan,fit_time,12087.408422999999
tadgan,predict_time,562.5015159999999
tadgan,memory,31297732.608
tadgan,fit_time,11407.047805
tadgan,predict_time,908.555984
tadgan,memory,44544176.128
tadgan,fit_time,15252.903124999999
tadgan,predict_time,694.7524470000001
tadgan,memory,29744730.112
tadgan,fit_time,14898.944713
tadgan,predict_time,787.9472689999999
tadgan,memory,30156980.224
tadgan,fit_time,0.0
tadgan,predict_time,0.0
tadgan,memory,0.0
tadgan,fit_time,9351.029876
tadgan,predict_time,381.299521
tadgan,memory,44131749.888
tadgan,fit_time,14429.408685999999
tadgan,predict_time,593.565224
tadgan,memory,28383338.496
tadgan,fit_time,13337.677209000001
tadgan,predict_time,739.0666299999999
tadgan,memory,26176925.696
tadgan,fit_time,8006.142342
tadgan,predict_time,244.82524999999998
tadgan,memory,19489845.248
tadgan,fit_time,11984.52765
tadgan,predict_time,533.538183
tadgan,memory,29984505.856
tadgan,fit_time,21753.411384
tadgan,predict_time,3175.61098
tadgan,memory,47709814.784
tadgan,fit_time,12093.826663
tadgan,predict_time,666.668252
tadgan,memory,30118572.032
tadgan,fit_time,17622.302912000003
tadgan,predict_time,696.2816819999999
tadgan,memory,28908093.44
tadgan,fit_time,11050.895833
tadgan,predict_time,484.572197
tadgan,memory,28835164.16
tadgan,fit_time,0.0
tadgan,predict_time,0.0
tadgan,memory,0.0
tadgan,fit_time,9300.464182
tadgan,predict_time,256.888594
tadgan,memory,21872558.08
tadgan,fit_time,19150.800436999998
tadgan,predict_time,2867.0246519999996
tadgan,memory,52948873.216
tadgan,fit_time,10571.234631000001
tadgan,predict_time,614.2620189999999
tadgan,memory,27548286.976
tadgan,fit_time,14974.914641
tadgan,predict_time,809.914408
tadgan,memory,30086053.888
tadgan,fit_time,5423.291641000001
tadgan,predict_time,874.615192
tadgan,memory,6240780.288
tadgan,fit_time,16095.592672
tadgan,predict_time,891.9341639999999
tadgan,memory,28599820.288
tadgan,fit_time,21280.618707
tadgan,predict_time,3148.931839
tadgan,memory,61104201.728
tadgan,fit_time,6243.077442
tadgan,predict_time,429.345054
tadgan,memory,17488707.584
tadgan,fit_time,17368.486650000003
tadgan,predict_time,743.6048030000001
tadgan,memory,28654874.624
tadgan,fit_time,12155.784714
tadgan,predict_time,444.578831
tadgan,memory,28312424.448
tadgan,fit_time,15260.385129
tadgan,predict_time,697.314303
tadgan,memory,31051509.76
tadgan,fit_time,12016.683536
tadgan,predict_time,486.17596299999997
tadgan,memory,38067314.688
tadgan,fit_time,12615.785300999998
tadgan,predict_time,553.482851
tadgan,memory,26617417.728
tadgan,fit_time,9324.227587000001
tadgan,predict_time,392.99241900000004
tadgan,memory,44153245.696
tadgan,fit_time,11793.300106
tadgan,predict_time,517.0445060000001
tadgan,memory,30836715.52
tadgan,fit_time,9124.518132000001
tadgan,predict_time,425.253769
tadgan,memory,44038070.272
tadgan,fit_time,11562.451882999998
tadgan,predict_time,404.160213
tadgan,memory,29831065.6
tadgan,fit_time,10790.63466
tadgan,predict_time,459.493743
tadgan,memory,27068276.736
tadgan,fit_time,17739.892715
tadgan,predict_time,1001.486741
tadgan,memory,27437924.352
tadgan,fit_time,12597.368938
tadgan,predict_time,379.89093299999996
tadgan,memory,33659453.44
tadgan,fit_time,12597.957234000001
tadgan,predict_time,590.353973
tadgan,memory,26972135.424
tadgan,fit_time,19325.702042999998
tadgan,predict_time,3398.185288
tadgan,memory,50508554.24
tadgan,fit_time,10885.194934
tadgan,predict_time,5054.780974
tadgan,memory,23693983.744
tadgan,fit_time,13789.461254
tadgan,predict_time,858.841597
tadgan,memory,27308507.136
tadgan,fit_time,14362.674239999998
tadgan,predict_time,698.57195
tadgan,memory,27763372.032
tadgan,fit_time,0.0
tadgan,predict_time,0.0
tadgan,memory,0.0
tadgan,fit_time,12121.03634
tadgan,predict_time,310.854875
tadgan,memory,32445829.12
tadgan,fit_time,7504.998622
tadgan,predict_time,227.290308
tadgan,memory,17457774.592
tadgan,fit_time,17190.560904
tadgan,predict_time,899.9338009999999
tadgan,memory,26348335.104
tadgan,fit_time,17467.899815
tadgan,predict_time,1021.7530179999999
tadgan,memory,36064841.728
tadgan,fit_time,17402.791209
tadgan,predict_time,821.86589
tadgan,memory,28779909.12
tadgan,fit_time,13474.458982
tadgan,predict_time,797.677953
tadgan,memory,27264405.504
tadgan,fit_time,3628.5405539999997
tadgan,predict_time,280.448177
tadgan,memory,5871616.0
tadgan,fit_time,12246.245255
tadgan,predict_time,422.94851500000004
tadgan,memory,28499755.008
tadgan,fit_time,22283.981539
tadgan,predict_time,1174.362905
tadgan,memory,38962442.24
tadgan,fit_time,10952.470306000001
tadgan,predict_time,590.529491
tadgan,memory,29722746.88
tadgan,fit_time,17137.70428
tadgan,predict_time,883.1220589999999
tadgan,memory,26963927.04
tadgan,fit_time,12609.140453
tadgan,predict_time,396.200239
tadgan,memory,33631657.984
tadgan,fit_time,0.0
tadgan,predict_time,0.0
tadgan,memory,0.0
tadgan,fit_time,11944.05913
